TIME,TEMP PV[C],TEMP SP[C],HUM PV[%rh],HUM SP[%rh],,BLACKOUT ON FEB-26 @ 15:27,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:55,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:56,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:57,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:58,25,25,95,95,,,,
2/23/2020 7:59,25,25,95,95,,,,
2/23/2020 7:59,25,25,95,95,,,,
2/23/2020 7:59,25,25,95,95,,,,
2/23/2020 7:59,25,25,95,95,,,,
2/23/2020 7:59,25,25,94,95,,,,
2/23/2020 7:59,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:00,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:01,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:02,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:03,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:04,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:05,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:06,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:07,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:08,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:09,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:10,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:11,25,25,95,95,,,,
2/23/2020 8:12,25,25,95,95,,,,
2/23/2020 8:12,25,25,95,95,,,,
2/23/2020 8:12,25,25,94,95,,,,
2/23/2020 8:12,25,25,95,95,,,,
2/23/2020 8:12,25,25,95,95,,,,
2/23/2020 8:12,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:13,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:14,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:15,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:16,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:17,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:18,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:19,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:20,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:21,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:22,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:23,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:24,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:25,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:26,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:27,25,25,95,95,,,,
2/23/2020 8:28,25,25,95,95,,,,
2/23/2020 8:28,25,25,95,95,,,,
2/23/2020 8:28,25,25,95,95,,,,
2/23/2020 8:28,25,25,95,95,,,,
2/23/2020 8:28,25,25,94,95,,,,
2/23/2020 8:28,25,25,94,95,,,,
2/23/2020 8:29,25,25,94,95,,,,
2/23/2020 8:29,25,25,94,95,,,,
2/23/2020 8:29,25,25,95,95,,,,
2/23/2020 8:29,25,25,95,95,,,,
2/23/2020 8:29,25,25,95,95,,,,
2/23/2020 8:29,25,25,95,95,,,,
2/23/2020 8:30,25,25,94,95,,,,
2/23/2020 8:30,25,25,94,95,,,,
2/23/2020 8:30,25,25,94,95,,,,
2/23/2020 8:30,25,25,95,95,,,,
2/23/2020 8:30,25,25,95,95,,,,
2/23/2020 8:30,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:31,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:32,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:33,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:34,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:35,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:36,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:37,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:38,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:39,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:40,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:41,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:42,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:43,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:44,25,25,95,95,,,,
2/23/2020 8:45,25,25,95,95,,,,
2/23/2020 8:45,25,25,95,95,,,,
2/23/2020 8:45,25,25,95,95,,,,
2/23/2020 8:45,25,25,95,95,,,,
2/23/2020 8:45,25,25,94,95,,,,
2/23/2020 8:45,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:46,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:47,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:48,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:49,25,25,95,95,,,,
2/23/2020 8:50,25,25,95,95,,,,
2/23/2020 8:50,25,25,95,95,,,,
2/23/2020 8:50,25,25,94,95,,,,
2/23/2020 8:50,25,25,95,95,,,,
2/23/2020 8:50,25,25,95,95,,,,
2/23/2020 8:50,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:51,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:52,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:53,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:54,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:55,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:56,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:57,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:58,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 8:59,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:00,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:01,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:02,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:03,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:04,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:05,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:06,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:07,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:08,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:09,25,25,95,95,,,,
2/23/2020 9:10,25,25,95,95,,,,
2/23/2020 9:10,25,25,94,95,,,,
2/23/2020 9:10,25,25,95,95,,,,
2/23/2020 9:10,25,25,95,95,,,,
2/23/2020 9:10,25,25,95,95,,,,
2/23/2020 9:10,25,25,95,95,,,,
2/23/2020 9:11,25,25,95,95,,,,
2/23/2020 9:11,25,25,95,95,,,,
2/23/2020 9:11,25,25,96,95,,,,
2/23/2020 9:11,25,25,96,95,,,,
2/23/2020 9:11,25,25,96,95,,,,
2/23/2020 9:11,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:12,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:13,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:14,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:15,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:16,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:17,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:18,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:19,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:20,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:21,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:22,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:23,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:24,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:25,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:26,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:27,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:28,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:29,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:30,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:31,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:32,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:33,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:34,25,25,95,95,,,,
2/23/2020 9:35,25,25,95,95,,,,
2/23/2020 9:35,25,25,95,95,,,,
2/23/2020 9:35,25,25,95,95,,,,
2/23/2020 9:35,25,25,95,95,,,,
2/23/2020 9:35,25,25,95,95,,,,
